Locality,Unit,Sample,Type,Composition,Zircon,CA Temp,CA Duration (hrs),Notes,age68,2s_68,638 Rel. Unc (permille),76 Age (Ma),76 Age_unc (Ma),76 Rel. Unc (permille),Age_synth (Ma),Unc_synth (permille),U (ppm),Th/U,Pb* (pg),Pbc (pg),Pb*/Pbc,U (ng),U (pg),Lab,Year ,Reference,DOI,StudyID,1000,,
Finlayson Lake District (Yukon),Feldsparporphyriticrhyolite-WolverineLakegroup,P00-WV-1C*,Volcanic,Rhyolite,z2,,,,355.23,0.29,0.82,,,,355.23,0.816372491,3,1.1,2.2,0.1,22,,,BSU,2022,Manor et al. (2022),https://doi.org/10.5382/econgeo.4910,53, ,,
Finlayson Lake District (Yukon),Feldsparporphyriticrhyolite-WolverineLakegroup,P00-WV-1C*,Volcanic,Rhyolite,z3,,,,355.14,0.14,0.39,,,,355.14,0.394210734,42,1.05,28.5,0.15,190,,,BSU,2022,Manor et al. (2022),https://doi.org/10.5382/econgeo.4910,53, ,,
Finlayson Lake District (Yukon),Feldsparporphyriticrhyolite-WolverineLakegroup,P00-WV-1C*,Volcanic,Rhyolite,z4,,,,355.32,0.17,0.48,,,,355.32,0.478441968,13,0.98,8.91,0.09,99,,,BSU,2022,Manor et al. (2022),https://doi.org/10.5382/econgeo.4910,53, ,,
Finlayson Lake District (Yukon),Feldsparporphyriticrhyolite-WolverineLakegroup,P00-WV-1C*,Volcanic,Rhyolite,z5,,,,355.31,0.12,0.34,,,,355.31,0.337733247,16,1.03,10.6,0.1,106,,,BSU,2022,Manor et al. (2022),https://doi.org/10.5382/econgeo.4910,53, ,,
Finlayson Lake District (Yukon),Feldsparporphyriticrhyolite-WolverineLakegroup,P00-WV-1C*,Volcanic,Rhyolite,z6,,,,363.32,0.19,0.52,,,,363.32,0.522954971,14,1.11,10.01,0.13,77,,,BSU,2022,Manor et al. (2022),https://doi.org/10.5382/econgeo.4910,53, ,,
Finlayson Lake District (Yukon),Feldsparporphyriticrhyolite-WolverineLakegroup,P00-WV-1C*,Volcanic,Rhyolite,z7,,,,355.3,0.15,0.42,,,,355.3,0.422178441,26,1.04,18.04,0.11,164,,,BSU,2022,Manor et al. (2022),https://doi.org/10.5382/econgeo.4910,53, ,,
Finlayson Lake District (Yukon),Footwallcrystaltuff-Wolverine/Lynxdeposit,P99-WV-4K*,Volcanic,Rhyolite,z1,,,,355.16,0.17,0.48,,,,355.16,0.478657506,13,1.03,8.55,0.09,95,,,BSU,2022,Manor et al. (2022),https://doi.org/10.5382/econgeo.4910,53, ,,
Finlayson Lake District (Yukon),Footwallcrystaltuff-Wolverine/Lynxdeposit,P99-WV-4K*,Volcanic,Rhyolite,z2,,,,355.21,0.13,0.37,,,,355.21,0.365980687,30,1.01,20.6,0.1,206,,,BSU,2022,Manor et al. (2022),https://doi.org/10.5382/econgeo.4910,53, ,,
Finlayson Lake District (Yukon),Footwallcrystaltuff-Wolverine/Lynxdeposit,P99-WV-4K*,Volcanic,Rhyolite,z3,,,,355.23,0.18,0.51,,,,355.23,0.50671396,8,0.99,5.58,0.09,62,,,BSU,2022,Manor et al. (2022),https://doi.org/10.5382/econgeo.4910,53, ,,
Finlayson Lake District (Yukon),Footwallcrystaltuff-Wolverine/Lynxdeposit,P99-WV-4K*,Volcanic,Rhyolite,z4,,,,355.38,0.14,0.39,,,,355.38,0.39394451,14,0.93,9,0.12,75,,,BSU,2022,Manor et al. (2022),https://doi.org/10.5382/econgeo.4910,53, ,,
Finlayson Lake District (Yukon),Footwallcrystaltuff-Wolverine/Lynxdeposit,P99-WV-4K*,Volcanic,Rhyolite,z5,,,,363.43,0.15,0.41,,,,363.43,0.412734227,14,1.04,9.84,0.08,123,,,BSU,2022,Manor et al. (2022),https://doi.org/10.5382/econgeo.4910,53, ,,
Finlayson Lake District (Yukon),Footwallcrystaltuff-Wolverine/Lynxdeposit,P99-WV-4K*,Volcanic,Rhyolite,z6,,,,355.22,0.16,0.45,,,,355.22,0.450425089,11,0.92,7.02,0.13,54,,,BSU,2022,Manor et al. (2022),https://doi.org/10.5382/econgeo.4910,53, ,,
Finlayson Lake District (Yukon),Footwallcrystaltuff-Wolverine/Lynxdeposit,P99-WV-4K*,Volcanic,Rhyolite,z7,,,,355.22,0.16,0.45,,,,355.22,0.450425089,14,1.03,9.1,0.1,91,,,BSU,2022,Manor et al. (2022),https://doi.org/10.5382/econgeo.4910,53, ,,
Finlayson Lake District (Yukon),Footwallcrystaltuff-Wolverine/Lynxdeposit,P99-WV-4K*,Volcanic,Rhyolite,z8,,,,355.21,0.15,0.42,,,,355.21,0.422285409,16,0.98,10.79,0.13,83,,,BSU,2022,Manor et al. (2022),https://doi.org/10.5382/econgeo.4910,53, ,,
Finlayson Lake District (Yukon),Feldsparporphyriticrhyolite,18MM-102*,Volcanic,Rhyolite,z1,,,,354.92,0.19,0.54,,,,354.92,0.535331906,11,1.26,7.4,0.2,37,,,BSU,2022,Manor et al. (2022),https://doi.org/10.5382/econgeo.4910,53, ,,
Finlayson Lake District (Yukon),Feldsparporphyriticrhyolite,18MM-102*,Volcanic,Rhyolite,z3,,,,355.06,0.19,0.54,,,,355.06,0.535120825,7,1.16,4.56,0.19,24,,,BSU,2022,Manor et al. (2022),https://doi.org/10.5382/econgeo.4910,53, ,,
Finlayson Lake District (Yukon),Feldsparporphyriticrhyolite,18MM-102*,Volcanic,Rhyolite,z4,,,,354.92,0.2,0.56,,,,354.92,0.563507269,6,1.32,4.18,0.22,19,,,BSU,2022,Manor et al. (2022),https://doi.org/10.5382/econgeo.4910,53, ,,
Finlayson Lake District (Yukon),Feldsparporphyriticrhyolite,18MM-102*,Volcanic,Rhyolite,z5,,,,354.89,0.16,0.45,,,,354.89,0.450843923,16,1.03,11,0.2,55,,,BSU,2022,Manor et al. (2022),https://doi.org/10.5382/econgeo.4910,53, ,,
Finlayson Lake District (Yukon),Feldsparporphyriticrhyolite,18MM-102*,Volcanic,Rhyolite,z6,,,,355.07,0.13,0.37,,,,355.07,0.366124989,59,1.22,41.08,0.26,158,,,BSU,2022,Manor et al. (2022),https://doi.org/10.5382/econgeo.4910,53, ,,
Finlayson Lake District (Yukon),Feldsparporphyriticrhyolite,18MM-102*,Volcanic,Rhyolite,z7,,,,354.97,0.15,0.42,,,,354.97,0.422570921,17,1.39,12.4,0.2,62,,,BSU,2022,Manor et al. (2022),https://doi.org/10.5382/econgeo.4910,53, ,,
Franklin LIP,FuryandHecladyke(BaffinIsand),HO48,Plutonic,Basalt,HO48_z2,,,,708.97,0.56,0.79,,,,708.97,0.789878274,,1.04,6.59,0.23,29.03,0.05,50,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,FuryandHecladyke(BaffinIsand),HO48,Plutonic,Basalt,HO48_z3,,,,718.2,1.2,1.67,,,,718.2,1.670843776,,1.31,155,0.32,489.14,1,1000,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,FuryandHecladyke(BaffinIsand),HO48,Plutonic,Basalt,HO48_z5,,,,717.3,1.1,1.53,,,,717.3,1.53352851,,1.44,245,1.07,229.92,1.6,1600,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,FuryandHecladyke(BaffinIsand),HO48,Plutonic,Basalt,HO48_z6,,,,717.8,1.5,2.09,,,,717.8,2.089718585,,1.03,58.7,0.3,192.97,0.42,420,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,FuryandHecladyke(BaffinIsand),HO48,Plutonic,Basalt,HO48_z8,,,,715.42,0.63,0.88,,,,715.42,0.880601605,,1.08,31.3,0.25,122.6,0.22,220,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,FuryandHecladyke(BaffinIsand),HO48,Plutonic,Basalt,HO48_z12,,,,713.5,1.4,1.96,,,,713.5,1.962158374,,0.89,3.75,0.26,14.48,0.03,30,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,FuryandHecladyke(BaffinIsand),HO48,Plutonic,Basalt,HO48_z13,,,,712.3,1.2,1.68,,,,712.3,1.68468342,,1.17,2.9,0.26,11.26,0.02,20,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,Dybbolsill(BaffinIsland),HO49,Plutonic,Basalt,HO49_z1,,,,715.56,0.8,1.12,,,,715.56,1.118005478,,1.08,21.4,0.24,91.16,0.15,150,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,Dybbolsill(BaffinIsland),HO49,Plutonic,Basalt,HO49_z3,,,,718.42,0.33,0.46,,,,718.42,0.459341332,,1.09,24.4,0.23,107.33,0.17,170,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,Dybbolsill(BaffinIsland),HO49,Plutonic,Basalt,HO49_z4,,,,716.3,1.1,1.54,,,,716.3,1.535669412,,0.98,10.4,0.22,48.09,0.08,80,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,Dybbolsill(BaffinIsland),HO49,Plutonic,Basalt,HO49_z5,,,,718.3,0.55,0.77,,,,718.3,0.765696784,,1.13,33,0.24,135.23,0.23,230,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,Dybbolsill(BaffinIsland),HO49,Plutonic,Basalt,HO49_z6,,,,717.08,0.83,1.16,,,,717.08,1.15747197,,1.23,13.5,0.22,61.8,0.09,90,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,Dybbolsill(BaffinIsland),HO49,Plutonic,Basalt,HO49_z7,,,,718.44,0.49,0.68,,,,718.44,0.682033294,,1.16,61.1,0.24,249.55,0.42,420,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,Dybbolsill(BaffinIsland),HO49,Plutonic,Basalt,HO49_z8,,,,717.89,0.48,0.67,,,,717.89,0.668626113,,1.06,8.95,0.28,31.66,0.06,60,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,Dybbolsill(BaffinIsland),HO49,Plutonic,Basalt,HO49_z9,,,,712.59,0.91,1.28,,,,712.59,1.277031673,,0.83,8.99,0.37,24.5,0.07,70,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,Dybbolsill(BaffinIsland),HO49,Plutonic,Basalt,HO49_z10,,,,717.89,0.64,0.89,,,,717.89,0.891501484,,1.25,40.1,0.4,100.33,0.27,270,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,Dybbolsill(BaffinIsland),HO49,Plutonic,Basalt,HO49_z11,,,,718.75,0.56,0.78,,,,718.75,0.779130435,,0.96,24.4,0.26,94.23,0.18,180,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,Dybbolsill(BaffinIsland),HO49,Plutonic,Basalt,HO49_z12,,,,719.3,1.1,1.53,,,,719.3,1.529264563,,1.07,25.5,0.25,100.71,0.18,180,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,SteensbyLandsill(Greenland),SLSC,Plutonic,Basalt,SLSC_z1,,,,712.4,1,1.4,,,,712.4,1.403705783,,0.91,10.1,1.1,9.19,0.08,80,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,SteensbyLandsill(Greenland),SLSC,Plutonic,Basalt,SLSC_z3,,,,724.69,0.46,0.63,,,,724.69,0.634754171,,0.78,11.6,0.25,45.41,0.09,90,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,SteensbyLandsill(Greenland),SLSC,Plutonic,Basalt,SLSC_z4,,,,718.72,0.39,0.54,,,,718.72,0.542631345,,0.89,18.2,0.27,67.35,0.13,130,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,SteensbyLandsill(Greenland),SLSC,Plutonic,Basalt,SLSC_z5,,,,714.64,0.43,0.6,,,,714.64,0.601701556,,0.8,7.88,0.23,34.57,0.06,60,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,SteensbyLandsill(Greenland),SLSC,Plutonic,Basalt,SLSC_z6,,,,719.48,0.41,0.57,,,,719.48,0.569856007,,0.71,23.6,0.24,100.2,0.18,180,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,SteensbyLandsill(Greenland),SLSC,Plutonic,Basalt,SLSC_z7,,,,720.58,0.42,0.58,,,,720.58,0.582863804,,0.69,14.6,0.24,59.6,0.11,110,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,SteensbyLandsill(Greenland),SLSC,Plutonic,Basalt,SLSC_z9,,,,718.39,0.82,1.14,,,,718.39,1.141441278,,0.83,9.55,0.26,36.3,0.07,70,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,SteensbyLandsill(Greenland),SLSC,Plutonic,Basalt,SLSC_z11,,,,715.92,0.92,1.29,,,,715.92,1.285059783,,0.66,4.01,0.26,15.32,0.03,30,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,SteensbyLandsill(Greenland),SLSC,Plutonic,Basalt,SLSC_z12,,,,718.52,0.82,1.14,,,,718.52,1.14123476,,0.75,9.33,0.26,36.38,0.07,70,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,SteensbyLandsill(Greenland),SLSC,Plutonic,Basalt,SLSC_z13,,,,718,1.4,1.95,,,,718,1.949860724,,0.84,8.64,0.27,31.8,0.06,60,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,Thuledike(Greenland),DPT,Plutonic,Basalt,DPT_z1,,,,700.2,1.9,2.71,,,,700.2,2.713510426,,1.53,12.7,0.37,34.13,0.08,80,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,Thuledike(Greenland),DPT,Plutonic,Basalt,DPT_z2,,,,715.05,0.67,0.94,,,,715.05,0.936997413,,1.45,12.3,0.29,41.83,0.08,80,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,Thuledike(Greenland),DPT,Plutonic,Basalt,DPT_z3,,,,718.13,0.94,1.31,,,,718.13,1.308955203,,1.11,18.8,0.46,40.91,0.13,130,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,Thuledike(Greenland),DPT,Plutonic,Basalt,DPT_z4,,,,714.31,0.55,0.77,,,,714.31,0.769973821,,1.2,17.4,0.32,53.56,0.12,120,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,Thuledike(Greenland),DPT,Plutonic,Basalt,DPT_z5,,,,714.4,1.3,1.82,,,,714.4,1.819708847,,1.65,14.8,0.91,16.24,0.09,90,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Franklin LIP,Thuledike(Greenland),DPT,Plutonic,Basalt,DPT_z7,,,,715.81,0.92,1.29,,,,715.81,1.285257261,,0.96,6.58,0.25,26.54,0.05,50,UQAM,2023,Dufour et al. (2023),https://doi.org/10.1016/j.epsl.2023.118259,54, ,,
Central Dalmatia,CrveniKlanac1,CK-5 (CKSS-Bx1),Sedimentary,Bauxite,CKSS-Bx1_Z2,210,12,,17.566,0.021,1.2,,,,17.566,1.19549129,,0.71,5.16,0.62,8.32,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,CrveniKlanac1,CK-5 (CKSS-Bx1),Sedimentary,Bauxite,CKSS-Bx1_Z7,210,12,,18.587,0.073,3.93,,,,18.587,3.927476193,,0.73,0.8,0.36,2.23,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,CrveniKlanac1,CK-5 (CKSS-Bx1),Sedimentary,Bauxite,CKSS-Bx1_Z8,210,12,,17.18,0.02,1.16,,,,17.18,1.164144354,,0.57,3.58,0.46,7.85,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,CrveniKlanac1,CK-5 (CKSS-Bx1),Sedimentary,Bauxite,CKSS-Bx1_Z13,210,12,,17.13,0.024,1.4,,,,17.13,1.401050788,,0.59,1.64,0.25,6.61,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,CrveniKlanac1,CK-5 (CKSS-Bx1),Sedimentary,Bauxite,CKSS-Bx1_Z19,210,12,,208.916,0.28,1.34,,,,208.916,1.340251584,,0.07,4.2,0.84,5,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,CrveniKlanac1,CK-5 (CKSS-Bx1),Sedimentary,Bauxite,CKSS-Bx1_Z20,210,12,,16.953,0.032,1.89,,,,16.953,1.887571521,,0.85,1.5,0.28,5.37,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,CrveniKlanac1,CK-5 (CKSS-Bx1),Sedimentary,Bauxite,CKSS-Bx1_Z23,210,12,,17.123,0.019,1.11,,,,17.123,1.109618642,,0.5,3.72,0.25,14.74,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,CrveniKlanac1,CK-5 (CKSS-Bx1),Sedimentary,Bauxite,CKSS-Bx1_Z27,210,12,,86.326,0.04,0.46,,,,86.326,0.463359822,,1.01,11.34,0.34,33.22,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,CrveniKlanac1,CK-5 (CKSS-Bx1),Sedimentary,Bauxite,CKSS-Bx1_Z31,210,12,,16.955,0.015,0.88,,,,16.955,0.88469478,,0.63,5.9,0.33,18,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,CrveniKlanac1,CK-5 (CKSS-Bx1),Sedimentary,Bauxite,CKSS-Bx1_Z33,210,12,,68.483,0.077,1.12,,,,68.483,1.124366631,,0.25,4.84,0.73,6.68,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,CrveniKlanac1,CK-5 (CKSS-Bx1),Sedimentary,Bauxite,CKSS-Bx1_Z36a,210,12,,346.224,0.127,0.37,,,,346.224,0.366814548,,0.4,19.07,0.48,39.34,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,CrveniKlanac1,CK-5 (CKSS-Bx1),Sedimentary,Bauxite,CKSS-Bx1_Z36b,210,12,,17.415,0.066,3.79,,,,17.415,3.789836348,,0.62,1.54,0.77,2,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,CrveniKlanac1,CK-5 (CKSS-Bx1),Sedimentary,Bauxite,CKSS-Bx1_Z41,210,12,,39.691,0.351,8.84,,,,39.691,8.843314605,,0.36,0.48,0.59,0.81,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,CrveniKlanac1,CK-5 (CKSS-Bx1),Sedimentary,Bauxite,CKSS-Bx1_Z42,210,12,,265.293,0.122,0.46,,,,265.293,0.4598689,,0.67,22.07,0.41,54.24,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,CrveniKlanac1,CK-5 (CKSS-Bx1),Sedimentary,Bauxite,CKSS-Bx1_Z43,210,12,,19,0.13,6.84,,,,19,6.842105263,,0.52,0.53,0.49,1.08,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,CrveniKlanac2,CK-2 (CKSP-Bx2),Sedimentary,Bauxite,CKSP-Bx2_Z1a,210,12,,16.957,0.117,6.9,,,,16.957,6.89980539,,0.39,4.92,4.65,1.06,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,CrveniKlanac2,CK-2 (CKSP-Bx2),Sedimentary,Bauxite,CKSP-Bx2_Z1b,210,12,,17.214,0.014,0.81,,,,17.214,0.813291507,,0.43,10.04,0.85,11.88,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,CrveniKlanac2,CK-2 (CKSP-Bx2),Sedimentary,Bauxite,CKSP-Bx2_Z4,210,12,,17.208,0.016,0.93,,,,17.208,0.929800093,,0.52,10.19,0.69,14.73,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,CrveniKlanac2,CK-2 (CKSP-Bx2),Sedimentary,Bauxite,CKSP-Bx2_Z5,210,12,,17.228,0.032,1.86,,,,17.228,1.857441375,,0.65,2.29,0.47,4.87,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,CrveniKlanac2,CK-2 (CKSP-Bx2),Sedimentary,Bauxite,CKSP-Bx2_Z10,210,12,,17.062,0.016,0.94,,,,17.062,0.937756418,,0.64,3.91,0.26,15.02,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,CrveniKlanac2,CK-2 (CKSP-Bx2),Sedimentary,Bauxite,CKSP-Bx2_Z11,210,12,,18.271,0.01,0.55,,,,18.271,0.547315418,,0.29,10.31,0.37,28.07,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,CrveniKlanac2,CK-2 (CKSP-Bx2),Sedimentary,Bauxite,CKSP-Bx2_Z14,210,12,,30.353,0.012,0.4,,,,30.353,0.395348071,,0.29,13.89,0.24,57.31,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,CrveniKlanac2,CK-2 (CKSP-Bx2),Sedimentary,Bauxite,CKSP-Bx2_Z19a,210,12,,17.388,0.02,1.15,,,,17.388,1.150218542,,0.62,3.21,0.35,9.15,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,CrveniKlanac2,CK-2 (CKSP-Bx2),Sedimentary,Bauxite,CKSP-Bx2_Z19b,210,12,,18.347,0.04,2.18,,,,18.347,2.180192947,,0.61,1.04,0.27,3.85,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,CrveniKlanac2,CK-2 (CKSP-Bx2),Sedimentary,Bauxite,CKSP-Bx2_Z28b,210,12,,16.964,0.019,1.12,,,,16.964,1.120018863,,0.75,2.5,0.2,12.8,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,CrveniKlanac2,CK-2 (CKSP-Bx2),Sedimentary,Bauxite,CKSP-Bx2_Z29,210,12,,17.075,0.062,3.63,,,,17.075,3.631039531,,0.51,2.05,0.9,2.27,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,CrveniKlanac2,CK-2 (CKSP-Bx2),Sedimentary,Bauxite,CKSP-Bx2_Z33,210,12,,18.13,0.02,1.1,,,,18.13,1.10314396,,0.51,3.7,0.49,7.62,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,CrveniKlanac2,CK-2 (CKSP-Bx2),Sedimentary,Bauxite,CKSP-Bx2_Z35,210,12,,376.566,0.137,0.36,,,,376.566,0.363814046,,0.3,35.92,0.25,145.33,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,CrveniKlanac2,CK-2 (CKSP-Bx2),Sedimentary,Bauxite,CKSP-Bx2_Z40a,210,12,,17.482,0.022,1.26,,,,17.482,1.25843725,,0.7,1.94,0.24,8.26,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,CrveniKlanac2,CK-2 (CKSP-Bx2),Sedimentary,Bauxite,CKSP-Bx2_Z40b,210,12,,17.515,0.024,1.37,,,,17.515,1.370254068,,0.65,2.56,0.38,6.74,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,CrveniKlanac2,CK-2 (CKSP-Bx2),Sedimentary,Bauxite,CKSP-Bx2_Z42,210,12,,16.957,0.019,1.12,,,,16.957,1.120481217,,0.37,2.19,0.26,8.45,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,SinjBasin,LUC-3,Volcaniclastic,Dacite,LUC-3_Z2,210,12,,17.329,0.034,1.96,,,,17.329,1.962028969,,0.68,1.32,0.27,4.86,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,SinjBasin,LUC-3,Volcaniclastic,Dacite,LUC-3_Z3,210,12,,17.391,0.04,2.3,,,,17.391,2.300040251,,0.67,1.82,0.48,3.76,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,SinjBasin,LUC-3,Volcaniclastic,Dacite,LUC-3_Z4,210,12,,17.307,0.022,1.27,,,,17.307,1.271161958,,0.86,4.4,0.26,17.07,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,SinjBasin,LUC-3,Volcaniclastic,Dacite,LUC-3_Z5,210,12,,17.308,0.026,1.5,,,,17.308,1.502195517,,0.69,1.95,0.29,6.69,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,SinjBasin,LUC-3,Volcaniclastic,Dacite,LUC-3_Z6,210,12,,17.453,0.048,2.75,,,,17.453,2.750243511,,0.73,0.73,0.22,3.29,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
Central Dalmatia,SinjBasin,LUC-3,Volcaniclastic,Dacite,LUC-3_Z7,210,12,,17.371,0.028,1.61,,,,17.371,1.611881872,,0.74,1.62,0.25,6.35,,,UG,2021,Brlek et al. (2021),https://doi.org/10.1007/s00531-021-02091-z,55, ,,
